MET,Acc(HI),Acc/Baro(LO),Baro(HI),State
235.200,511,240,472,5
235.220,511,48,472,5
235.240,511,240,472,5
235.260,511,48,472,5
235.280,511,240,472,5
235.300,511,48,472,5
235.320,511,48,472,5
235.340,511,48,472,5
235.360,511,240,472,5
235.380,511,48,472,5
235.400,511,240,472,5
235.420,511,240,472,5
235.440,512,240,472,5
235.460,511,240,472,5
235.480,511,240,472,5
235.500,511,240,472,5
235.520,512,240,472,5
235.540,511,240,472,5
235.560,511,240,472,5
235.580,511,240,472,5
235.600,511,240,472,5
235.620,512,240,472,5
235.640,511,240,472,5
235.660,511,240,472,5
235.680,512,240,472,5
235.700,512,48,472,5
235.720,511,240,472,5
235.740,512,240,472,5
235.760,512,240,472,5
235.780,512,48,472,5
235.800,511,240,472,5
235.820,512,240,472,5
235.840,512,240,472,5
235.860,512,240,472,5
235.880,512,48,472,5
235.900,512,240,472,5
235.920,512,240,472,5
235.940,512,48,472,5
235.960,511,48,472,5
235.980,511,244,473,5
236.000,512,52,473,5
236.020,511,48,472,5
236.040,512,48,472,5
236.060,511,240,472,5
236.080,512,52,473,5
236.100,512,48,472,5
236.120,512,52,473,5
236.140,511,48,472,5
236.160,512,52,473,5
236.180,511,52,473,5
236.200,511,52,473,5
236.220,511,244,473,5
236.240,511,244,473,5
236.260,512,52,473,5
236.280,511,244,473,5
236.300,511,52,473,5
236.320,512,244,473,5
236.340,511,52,473,5
236.360,511,52,473,5
236.380,511,52,473,5
236.400,511,244,473,5
236.420,511,52,473,5
236.440,511,244,473,5
236.460,511,244,473,5
236.480,511,244,473,5
236.500,512,244,473,5
236.520,512,52,473,5
236.540,512,244,473,5
236.560,512,244,473,5
236.580,512,52,473,5
236.600,513,244,473,5
236.620,512,244,473,5
236.640,512,244,473,5
236.660,513,244,473,5
236.680,512,244,473,5
236.700,511,244,473,5
236.720,512,244,473,5
236.740,512,244,473,5
236.760,511,52,473,5
236.780,512,52,473,5
236.800,512,52,473,5
236.820,512,52,473,5
236.840,512,52,473,5
236.860,512,116,473,5
236.880,512,52,473,5
236.900,512,52,473,5
236.920,512,116,473,5
236.940,512,52,473,5
236.960,512,244,473,5
236.980,512,52,473,5
237.000,513,52,473,5
237.020,512,244,473,5
237.040,512,52,473,5
237.060,512,52,473,5
237.080,512,52,473,5
237.100,512,56,474,5
237.120,512,52,473,5
237.140,512,52,473,5
237.160,512,52,473,5
237.180,512,52,473,5
237.200,512,52,473,5
237.220,511,52,473,5
237.240,512,52,473,5
237.260,512,120,474,5
237.280,511,52,473,5
237.300,512,52,473,5
237.320,512,52,473,5
237.340,512,52,473,5
237.360,512,52,473,5
237.380,512,52,473,5
237.400,512,52,473,5
237.420,512,52,473,5
237.440,512,52,473,5
237.460,513,52,473,5
237.480,512,244,473,5
237.500,512,52,473,5
237.520,512,52,473,5
237.540,512,244,473,5
237.560,512,52,473,5
237.580,512,52,473,5
237.600,511,52,473,5
237.620,512,52,473,5
237.640,512,56,474,5
237.660,511,52,473,5
237.680,512,52,473,5
237.700,512,56,474,5
237.720,511,116,473,5
237.740,512,56,474,5
237.760,511,52,473,5
237.780,511,56,474,5
237.800,511,56,474,5
237.820,511,56,474,5
237.840,512,56,474,5
237.860,510,248,474,5
237.880,511,52,473,5
237.900,512,56,474,5
237.920,511,248,474,5
237.940,511,56,474,5
237.960,511,56,474,5
237.980,512,248,474,5
238.000,512,56,474,5
238.020,511,248,474,5
238.040,512,248,474,5
238.060,511,248,474,5
238.080,512,248,474,5
238.100,511,56,474,5
238.120,512,184,474,5
238.140,512,248,474,5
238.160,511,56,474,5
238.180,511,248,474,5
238.200,511,248,474,5
238.220,511,248,474,5
238.240,511,56,474,5
238.260,512,56,474,5
238.280,512,248,474,5
238.300,511,56,474,5
238.320,512,248,474,5
238.340,511,56,474,5
238.360,512,248,474,5
238.380,512,56,474,5
238.400,512,56,474,5
238.420,512,248,474,5
238.440,512,248,474,5
238.460,512,248,474,5
238.480,512,248,474,5
238.500,512,248,474,5
238.520,512,56,474,5
238.540,512,56,474,5
238.560,512,248,474,5
238.580,512,60,475,5
238.600,512,248,474,5
238.620,512,56,474,5
238.640,512,56,474,5
238.660,512,56,474,5
238.680,512,56,474,5
238.700,512,60,475,5
238.720,512,56,474,5
238.740,512,56,474,5
238.760,511,56,474,5
238.780,512,60,475,5
238.800,512,60,475,5
238.820,512,56,474,5
238.840,512,56,474,5
238.860,512,56,474,5
238.880,512,56,474,5
238.900,512,56,474,5
238.920,512,56,474,5
238.940,512,60,475,5
238.960,512,56,474,5
238.980,512,56,474,5
239.000,512,56,474,5
239.020,512,248,474,5
239.040,512,60,475,5
239.060,512,56,474,5
239.080,512,60,475,5
239.100,511,56,474,5
239.120,511,56,474,5
239.140,512,60,475,5
239.160,512,60,475,5
239.180,511,60,475,5
239.200,511,60,475,5
239.220,512,60,475,5
239.240,512,60,475,5
239.260,511,60,475,5
239.280,511,60,475,5
239.300,512,60,475,5
239.320,511,60,475,5
239.340,512,60,475,5
239.360,512,252,475,5
239.380,511,252,475,5
239.400,511,60,475,5
239.420,511,60,475,5
239.440,511,252,475,5
239.460,511,252,475,5
239.480,511,60,475,5
239.500,511,60,475,5
239.520,511,252,475,5
239.540,512,252,475,5
239.560,511,60,475,5
239.580,512,252,475,5
239.600,512,60,475,5
239.620,512,60,475,5
239.640,512,252,475,5
239.660,512,252,475,5
239.680,512,252,475,5
239.700,511,252,475,5
239.720,512,252,475,5
239.740,512,252,475,5
239.760,512,252,475,5
239.780,512,252,475,5
239.800,511,60,475,5
239.820,511,252,475,5
239.840,511,60,475,5
239.860,511,60,475,5
239.880,512,60,475,5
239.900,512,60,475,5
239.920,512,60,475,5
239.940,512,60,475,5
239.960,512,252,475,5
239.980,512,60,475,5
240.000,511,60,475,5
240.020,511,60,475,5
240.040,511,60,475,5
240.060,512,252,475,5
240.080,511,252,475,5
240.100,512,240,476,5
240.120,511,252,475,5
240.140,512,60,475,5
240.160,511,60,475,5
240.180,512,60,475,5
240.200,512,60,475,5
240.220,512,60,475,5
240.240,512,60,475,5
240.260,512,252,475,5
240.280,512,252,475,5
240.300,512,252,475,5
240.320,512,48,476,5
240.340,512,252,475,5
240.360,512,60,475,5
240.380,512,252,475,5
240.400,511,60,475,5
240.420,512,252,475,5
240.440,512,60,475,5
240.460,512,60,475,5
240.480,512,60,475,5
240.500,513,60,475,5
240.520,512,60,475,5
240.540,512,60,475,5
240.560,512,60,475,5
240.580,512,60,475,5
240.600,512,48,476,5
240.620,512,60,475,5
240.640,512,60,475,5
240.660,512,252,475,5
240.680,512,48,476,5
240.700,512,48,476,5
240.720,512,48,476,5
240.740,512,60,475,5
240.760,512,124,475,5
240.780,512,48,476,5
240.800,512,48,476,5
240.820,511,48,476,5
240.840,511,48,476,5
240.860,512,48,476,5
240.880,512,48,476,5
240.900,511,48,476,5
240.920,511,48,476,5
240.940,512,48,476,5
240.960,512,48,476,5
240.980,512,48,476,5
241.000,512,48,476,5
241.020,512,48,476,5
241.040,511,48,476,5
241.060,512,48,476,5
241.080,512,240,476,5
241.100,512,240,476,5
241.120,512,48,476,5
241.140,512,48,476,5
241.160,512,240,476,5
241.180,512,240,476,5
241.200,511,48,476,5
241.220,512,48,476,5
241.240,511,48,476,5
241.260,512,48,476,5
241.280,512,48,476,5
241.300,512,240,476,5
241.320,511,48,476,5
241.340,512,48,476,5
241.360,512,48,476,5
241.380,512,48,476,5
241.400,512,48,476,5
241.420,511,48,476,5
241.440,511,48,476,5
241.460,511,240,476,5
241.480,511,48,476,5
241.500,512,240,476,5
241.520,512,48,476,5
241.540,512,48,476,5
241.560,511,48,476,5
241.580,512,240,476,5
241.600,512,48,476,5
241.620,512,48,476,5
241.640,512,48,476,5
241.660,512,48,476,5
241.680,512,240,476,5
241.700,511,240,476,5
241.720,512,240,476,5
241.740,511,240,476,5
241.760,511,48,476,5
241.780,512,48,476,5
241.800,512,48,476,5
241.820,512,240,476,5
241.840,511,48,476,5
241.860,512,48,476,5
241.880,512,48,476,5
241.900,512,48,476,5
241.920,512,48,476,5
241.940,511,48,476,5
241.960,512,240,476,5
241.980,512,48,476,5
242.000,512,240,476,5
242.020,512,240,476,5
242.040,512,48,476,5
242.060,512,48,476,5
242.080,512,48,476,5
242.100,512,240,476,5
242.120,512,48,476,5
242.140,512,48,476,5
242.160,512,48,476,5
242.180,513,48,476,5
242.200,512,240,476,5
242.220,512,48,476,5
242.240,512,48,476,5
242.260,512,48,476,5
242.280,512,48,476,5
242.300,512,48,476,5
242.320,512,48,476,5
242.340,512,48,476,5
242.360,512,48,476,5
242.380,511,48,476,5
242.400,511,48,476,5
242.420,512,48,476,5
242.440,511,112,476,5
242.460,512,48,476,5
242.480,511,48,476,5
242.500,512,48,476,5
242.520,512,48,476,5
242.540,512,48,476,5
242.560,512,48,476,5
242.580,512,48,476,5
242.600,512,48,476,5
242.620,512,48,476,5
242.640,512,240,476,5
242.660,512,240,476,5
242.680,512,52,477,5
242.700,512,240,476,5
242.720,511,48,476,5
242.740,512,240,476,5
242.760,511,48,476,5
242.780,512,48,476,5
242.800,511,52,477,5
242.820,511,48,476,5
242.840,512,48,476,5
242.860,512,48,476,5
242.880,512,48,476,5
242.900,511,52,477,5
242.920,512,48,476,5
242.940,513,48,476,5
242.960,511,48,476,5
242.980,512,244,477,5
243.000,512,48,476,5
243.020,512,244,477,5
243.040,512,48,476,5
243.060,511,244,477,5
243.080,512,244,477,5
243.100,512,52,477,5
243.120,512,52,477,5
243.140,512,52,477,5
243.160,512,244,477,5
243.180,512,52,477,5
243.200,511,116,477,5
243.220,511,244,477,5
243.240,512,52,477,5
243.260,512,52,477,5
243.280,512,52,477,5
243.300,511,52,477,5
243.320,511,244,477,5
243.340,512,52,477,5
243.360,511,52,477,5
243.380,512,52,477,5
243.400,512,52,477,5
243.420,511,52,477,5
243.440,511,52,477,5
243.460,512,244,477,5
243.480,512,244,477,5
243.500,511,52,477,5
243.520,511,52,477,5
243.540,511,52,477,5
243.560,512,244,477,5
243.580,511,244,477,5
243.600,512,52,477,5
243.620,512,244,477,5
243.640,512,52,477,5
243.660,511,52,477,5
243.680,512,244,477,5
243.700,511,244,477,5
243.720,511,52,477,5
243.740,512,52,477,5
243.760,511,244,477,5
243.780,512,244,477,5
243.800,511,244,477,5
243.820,512,52,477,5
243.840,512,244,477,5
243.860,512,52,477,5
243.880,511,52,477,5
243.900,512,52,477,5
243.920,512,248,478,5
243.940,512,52,477,5
243.960,512,244,477,5
243.980,512,244,477,5
244.000,512,52,477,5
244.020,512,244,477,5
244.040,512,52,477,5
244.060,512,244,477,5
244.080,512,52,477,5
244.100,512,52,477,5
244.120,511,52,477,5
244.140,511,248,478,5
244.160,511,56,478,5
244.180,512,52,477,5
244.200,511,52,477,5
244.220,511,56,478,5
244.240,511,56,478,5
244.260,511,56,478,5
244.280,511,56,478,5
244.300,511,56,478,5
244.320,511,56,478,5
244.340,511,52,477,5
244.360,511,56,478,5
244.380,511,248,478,5
244.400,511,248,478,5
244.420,511,248,478,5
244.440,511,56,478,5
244.460,511,248,478,5
244.480,512,248,478,5
244.500,512,248,478,5
244.520,511,248,478,5
244.540,512,248,478,5
244.560,512,248,478,5
244.580,512,248,478,5
244.600,512,248,478,5
244.620,511,248,478,5
244.640,511,248,478,5
244.660,512,248,478,5
244.680,511,248,478,5
244.700,512,248,478,5
244.720,512,248,478,5
244.740,511,56,478,5
244.760,511,56,478,5
244.780,512,248,478,5
244.800,511,56,478,5
244.820,512,56,478,5
244.840,511,56,478,5
244.860,512,56,478,5
244.880,512,248,478,5
244.900,512,248,478,5
244.920,511,56,478,5
244.940,512,248,478,5
244.960,511,56,478,5
244.980,511,56,478,5
245.000,511,248,478,5
245.020,512,248,478,5
245.040,512,56,478,5
245.060,511,248,478,5
245.080,511,56,478,5
245.100,512,248,478,5
245.120,511,56,478,5
245.140,511,56,478,5
245.160,511,56,478,5
245.180,511,248,478,5
245.200,512,56,478,5
245.220,512,248,478,5
245.240,512,248,478,5
245.260,512,248,478,5
245.280,512,56,478,5
245.300,512,56,478,5
245.320,512,248,478,5
245.340,512,248,478,5
245.360,512,56,478,5
245.380,512,248,478,5
245.400,512,248,478,5
245.420,512,248,478,5
245.440,511,248,478,5
245.460,512,56,478,5
245.480,512,56,478,5
245.500,512,56,478,5
245.520,512,60,479,5
245.540,511,56,478,5
245.560,512,56,478,5
245.580,511,56,478,5
245.600,512,56,478,5
245.620,512,56,478,5
245.640,512,56,478,5
245.660,512,56,478,5
245.680,511,56,478,5
245.700,512,248,478,5
245.720,512,56,478,5
245.740,513,56,478,5
245.760,511,56,478,5
245.780,511,56,478,5
245.800,511,248,478,5
245.820,512,56,478,5
245.840,511,248,478,5
245.860,511,56,478,5
245.880,511,60,479,5
245.900,511,56,478,5
245.920,511,56,478,5
245.940,512,248,478,5
245.960,512,60,479,5
245.980,512,60,479,5
246.000,512,124,479,5
246.020,511,248,478,5
246.040,511,252,479,5
246.060,511,248,478,5
246.080,512,60,479,5
246.100,511,252,479,5
246.120,512,252,479,5
246.140,512,252,479,5
246.160,512,252,479,5
246.180,512,252,479,5
246.200,512,60,479,5
246.220,512,60,479,5
246.240,512,60,479,5
246.260,512,60,479,5
246.280,512,252,479,5
246.300,511,252,479,5
246.320,511,252,479,5
246.340,511,60,479,5
246.360,511,252,479,5
246.380,511,60,479,5
246.400,512,60,479,5
246.420,512,60,479,5
246.440,512,60,479,5
246.460,512,60,479,5
246.480,512,60,479,5
246.500,511,60,479,5
246.520,512,60,479,5
246.540,512,60,479,5
246.560,511,252,479,5
246.580,512,252,479,5
246.600,512,252,479,5
246.620,512,252,479,5
246.640,511,252,479,5
246.660,512,60,479,5
246.680,511,60,479,5
246.700,512,60,479,5
246.720,512,60,479,5
246.740,512,60,479,5
246.760,512,252,479,5
246.780,511,60,479,5
246.800,512,60,479,5
246.820,512,252,479,5
246.840,512,60,479,5
246.860,512,60,479,5
246.880,512,60,479,5
246.900,512,252,479,5
246.920,512,60,479,5
246.940,512,252,479,5
246.960,512,60,479,5
246.980,512,60,479,5
247.000,512,60,479,5
247.020,512,60,479,5
247.040,512,252,479,5
247.060,512,60,479,5
247.080,512,48,480,5
247.100,512,60,479,5
247.120,512,60,479,5
247.140,512,60,479,5
247.160,512,60,479,5
247.180,511,60,479,5
247.200,512,60,479,5
247.220,512,48,480,5
247.240,512,60,479,5
247.260,512,60,479,5
247.280,511,60,479,5
247.300,511,60,479,5
247.320,512,60,479,5
247.340,511,60,479,5
247.360,511,60,479,5
247.380,511,48,480,5
247.400,512,60,479,5
247.420,511,48,480,5
247.440,512,252,479,5
247.460,512,48,480,5
247.480,512,48,480,5
247.500,512,60,479,5
247.520,512,48,480,5
247.540,511,252,479,5
247.560,512,240,480,5
247.580,511,48,480,5
247.600,512,240,480,5
247.620,512,240,480,5
247.640,511,240,480,5
247.660,512,48,480,5
247.680,512,240,480,5
247.700,512,48,480,5
247.720,512,48,480,5
247.740,512,48,480,5
247.760,512,48,480,5
247.780,512,48,480,5
247.800,511,240,480,5
247.820,512,48,480,5
247.840,512,240,480,5
247.860,512,48,480,5
247.880,512,48,480,5
247.900,512,240,480,5
247.920,512,48,480,5
247.940,512,48,480,5
247.960,512,48,480,5
247.980,512,48,480,5
248.000,512,48,480,5
248.020,511,48,480,5
248.040,512,48,480,5
248.060,511,240,480,5
248.080,512,48,480,5
248.100,512,48,480,5
248.120,511,48,480,5
248.140,511,48,480,5
248.160,512,48,480,5
248.180,511,48,480,5
248.200,512,48,480,5
248.220,512,48,480,5
248.240,512,48,480,5
248.260,512,48,480,5
248.280,512,240,480,5
248.300,511,48,480,5
248.320,512,240,480,5
248.340,512,48,480,5
248.360,511,48,480,5
248.380,511,240,480,5
248.400,512,240,480,5
248.420,512,48,480,5
248.440,512,240,480,5
248.460,512,48,480,5
248.480,512,48,480,5
248.500,512,48,480,5
248.520,511,48,480,5
248.540,512,48,480,5
248.560,512,240,480,5
248.580,512,48,480,5
248.600,511,48,480,5
248.620,512,240,480,5
248.640,511,240,480,5
248.660,511,48,480,5
248.680,512,48,480,5
248.700,511,48,480,5
248.720,511,48,480,5
248.740,511,48,480,5
248.760,512,48,480,5
248.780,512,240,480,5
248.800,512,48,480,5
248.820,512,48,480,5
248.840,512,48,480,5
248.860,511,240,480,5
248.880,513,48,480,5
248.900,513,240,480,5
248.920,512,240,480,5
248.940,512,48,480,5
248.960,512,240,480,5
248.980,512,240,480,5
249.000,512,240,480,5
249.020,511,48,480,5
249.040,511,48,480,5
249.060,511,48,480,5
249.080,512,48,480,5
249.100,511,48,480,5
249.120,511,240,480,5
249.140,511,112,480,5
249.160,511,112,480,5
249.180,512,48,480,5
249.200,512,48,480,5
249.220,512,48,480,5
249.240,512,48,480,5
249.260,511,48,480,5
249.280,511,240,480,5
249.300,511,240,480,5
249.320,512,240,480,5
249.340,511,48,480,5
249.360,511,240,480,5
249.380,511,240,480,5
249.400,512,240,480,5
249.420,511,240,480,5
249.440,511,48,480,5
249.460,512,48,480,5
249.480,511,48,480,5
249.500,512,48,480,5
249.520,512,240,480,5
249.540,512,240,480,5
249.560,511,240,480,5
249.580,512,48,480,5
249.600,511,240,480,5
249.620,511,240,480,5
249.640,511,240,480,5
249.660,511,48,480,5
249.680,511,240,480,5
249.700,511,240,480,5
249.720,511,52,481,5
249.740,511,240,480,5
249.760,512,48,480,5
249.780,512,52,481,5
249.800,511,48,480,5
249.820,512,244,481,5
249.840,511,48,480,5
249.860,512,244,481,5
249.880,512,244,481,5
249.900,512,244,481,5
249.920,512,244,481,5
249.940,512,244,481,5
249.960,512,244,481,5
249.980,511,244,481,5
250.000,512,244,481,5
250.020,512,52,481,5
250.040,512,52,481,5
250.060,511,244,481,5
250.080,512,52,481,5
250.100,512,244,481,5
250.120,512,52,481,5
250.140,512,52,481,5
250.160,512,52,481,5
250.180,512,52,481,5
250.200,512,52,481,5
250.220,512,52,481,5
250.240,512,244,481,5
250.260,512,52,481,5
250.280,512,52,481,5
250.300,512,52,481,5
250.320,512,244,481,5
250.340,512,52,481,5
250.360,511,52,481,5
250.380,511,52,481,5
250.400,511,52,481,5
250.420,511,52,481,5
250.440,511,52,481,5
250.460,511,52,481,5
250.480,512,52,481,5
250.500,512,52,481,5
250.520,512,52,481,5
250.540,511,52,481,5
250.560,512,52,481,5
250.580,512,52,481,5
250.600,512,52,481,5
250.620,512,244,481,5
250.640,512,244,481,5
250.660,512,244,481,5
250.680,512,244,481,5
250.700,512,244,481,5
250.720,512,244,481,5
250.740,512,52,481,5
250.760,512,52,481,5
250.780,512,52,481,5
250.800,512,244,481,5
250.820,512,52,481,5
250.840,512,52,481,5
250.860,512,52,481,5
250.880,512,52,481,5
250.900,512,52,481,5
250.920,512,52,481,5
250.940,512,52,481,5
250.960,511,56,482,5
250.980,512,52,481,5
251.000,512,52,481,5
251.020,512,52,481,5
251.040,511,52,481,5
251.060,511,52,481,5
251.080,512,52,481,5
251.100,511,52,481,5
251.120,512,52,481,5
251.140,512,52,481,5
251.160,511,52,481,5
251.180,511,52,481,5
251.200,511,52,481,5
251.220,511,244,481,5
251.240,511,52,481,5
251.260,511,52,481,5
251.280,511,52,481,5
251.300,512,244,481,5
251.320,512,244,481,5
251.340,512,56,482,5
251.360,511,244,481,5
251.380,512,52,481,5
251.400,511,52,481,5
251.420,512,244,481,5
251.440,511,244,481,5
251.460,512,248,482,5
251.480,512,244,481,5
251.500,511,248,482,5
251.520,512,248,482,5
251.540,511,248,482,5
251.560,511,56,482,5
251.580,511,56,482,5
251.600,512,56,482,5
251.620,512,248,482,5
251.640,512,56,482,5
251.660,512,248,482,5
251.680,512,56,482,5
251.700,511,248,482,5
251.720,512,56,482,5
251.740,511,56,482,5
251.760,512,248,482,5
251.780,512,56,482,5
251.800,512,248,482,5
251.820,512,248,482,5
251.840,512,248,482,5
251.860,512,56,482,5
251.880,512,56,482,5
251.900,512,56,482,5
251.920,513,56,482,5
251.940,512,56,482,5
251.960,512,248,482,5
251.980,512,56,482,5
252.000,512,248,482,5
252.020,511,56,482,5
252.040,512,56,482,5
252.060,512,56,482,5
252.080,512,56,482,5
252.100,511,56,482,5
252.120,512,56,482,5
252.140,512,56,482,5
252.160,512,56,482,5
252.180,512,120,482,5
252.200,512,56,482,5
252.220,512,56,482,5
252.240,512,60,483,5
252.260,512,56,482,5
252.280,511,248,482,5
252.300,512,56,482,5
252.320,511,56,482,5
252.340,511,56,482,5
252.360,512,248,482,5
252.380,511,56,482,5
252.400,511,56,482,5
252.420,512,56,482,5
252.440,511,56,482,5
252.460,512,56,482,5
252.480,512,56,482,5
252.500,512,56,482,5
252.520,512,56,482,5
252.540,512,248,482,5
252.560,512,60,483,5
252.580,511,248,482,5
252.600,511,252,483,5
252.620,511,56,482,5
252.640,511,248,482,5
252.660,512,252,483,5
252.680,511,56,482,5
252.700,512,248,482,5
252.720,512,56,482,5
252.740,511,56,482,5
252.760,512,60,483,5
252.780,512,60,483,5
252.800,512,60,483,5
252.820,512,60,483,5
252.840,512,252,483,5
252.860,512,252,483,5
252.880,512,252,483,5
252.900,512,252,483,5
252.920,512,60,483,5
252.940,512,252,483,5
252.960,511,60,483,5
252.980,511,60,483,5
253.000,511,252,483,5
253.020,511,60,483,5
253.040,511,60,483,5
253.060,511,60,483,5
253.080,511,60,483,5
253.100,512,60,483,5
253.120,512,60,483,5
253.140,511,60,483,5
253.160,512,60,483,5
253.180,512,60,483,5
253.200,511,60,483,5
253.220,512,252,483,5
253.240,511,252,483,5
253.260,511,252,483,5
253.280,512,252,483,5
253.300,511,252,483,5
253.320,512,252,483,5
253.340,511,252,483,5
253.360,512,60,483,5
253.380,512,60,483,5
253.400,512,252,483,5
253.420,512,60,483,5
253.440,512,60,483,5
253.460,512,252,483,5
253.480,512,60,483,5
253.500,512,252,483,5
253.520,512,252,483,5
253.540,512,60,483,5
253.560,511,252,483,5
253.580,511,60,483,5
253.600,512,252,483,5
253.620,511,60,483,5
253.640,511,60,483,5
253.660,511,60,483,5
253.680,512,60,483,5
253.700,512,60,483,5
253.720,511,60,483,5
253.740,512,60,483,5
253.760,512,60,483,5
253.780,512,60,483,5
253.800,512,60,483,5
253.820,512,252,483,5
253.840,512,252,483,5
253.860,512,60,483,5
253.880,512,252,483,5
253.900,512,252,483,5
253.920,512,252,483,5
253.940,512,60,483,5
253.960,512,60,483,5
253.980,512,252,483,5
254.000,512,60,483,5
254.020,512,60,483,5
254.040,512,60,483,5
254.060,512,60,483,5
254.080,512,60,483,5
254.100,512,60,483,5
254.120,512,60,483,5
254.140,511,60,483,5
254.160,512,60,483,5
254.180,511,60,483,5
254.200,512,60,483,5
254.220,512,60,483,5
254.240,511,60,483,5
254.260,511,60,483,5
254.280,511,60,483,5
254.300,511,60,483,5
254.320,511,60,483,5
254.340,512,60,483,5
254.360,512,60,483,5
254.380,512,60,483,5
254.400,512,252,483,5
254.420,511,60,483,5
254.440,511,252,483,5
254.460,511,60,483,5
254.480,511,60,483,5
254.500,512,252,483,5
254.520,511,252,483,5
254.540,511,252,483,5
254.560,511,252,483,5
254.580,511,252,483,5
254.600,512,60,483,5
254.620,512,60,483,5
254.640,512,60,483,5
254.660,512,60,483,5
254.680,512,252,483,5
254.700,512,240,484,5
254.720,512,252,483,5
254.740,512,252,483,5
254.760,512,60,483,5
254.780,512,252,483,5
254.800,511,252,483,5
254.820,511,252,483,5
254.840,511,240,484,5
254.860,512,60,483,5
254.880,512,48,484,5
254.900,512,60,483,5
254.920,512,48,484,5
254.940,512,48,484,5
254.960,512,60,483,5
254.980,512,48,484,5
255.000,511,48,484,5
255.020,511,48,484,5
255.040,512,48,484,5
255.060,512,240,484,5
255.080,512,240,484,5
255.100,511,240,484,5
255.120,512,48,484,5
255.140,511,48,484,5
255.160,512,48,484,5
255.180,512,48,484,5
255.200,512,48,484,5
255.220,512,48,484,5
255.240,511,48,484,5
255.260,512,240,484,5
255.280,512,240,484,5
255.300,512,48,484,5
255.320,512,48,484,5
255.340,512,48,484,5
255.360,512,240,484,5
255.380,512,48,484,5
255.400,512,240,484,5
255.420,512,48,484,5
255.440,512,48,484,5
255.460,512,48,484,5
255.480,511,48,484,5
255.500,512,240,484,5
255.520,512,48,484,5
255.540,512,48,484,5
255.560,512,48,484,5
255.580,512,48,484,5
255.600,512,48,484,5
255.620,512,48,484,5
255.640,511,48,484,5
255.660,512,48,484,5
255.680,512,48,484,5
255.700,511,48,484,5
255.720,511,48,484,5
255.740,512,240,484,5
255.760,511,48,484,5
255.780,512,48,484,5
255.800,512,48,484,5
255.820,512,48,484,5
255.840,512,48,484,5
255.860,512,48,484,5
255.880,512,48,484,5
255.900,512,240,484,5
255.920,512,48,484,5
255.940,511,48,484,5
255.960,512,240,484,5
255.980,512,240,484,5
256.000,512,48,484,5
256.020,512,240,484,5
256.040,512,48,484,5
256.060,512,48,484,5
256.080,512,48,484,5
256.100,512,48,484,5
256.120,512,52,485,5
256.140,512,48,484,5
256.160,512,48,484,5
256.180,512,48,484,5
256.200,512,240,484,5
256.220,512,48,484,5
256.240,512,48,484,5
256.260,512,48,484,5
256.280,512,48,484,5
256.300,511,48,484,5
256.320,512,48,484,5
256.340,512,48,484,5
256.360,512,48,484,5
256.380,512,48,484,5
256.400,511,48,484,5
256.420,511,48,484,5
256.440,511,48,484,5
256.460,511,48,484,5
256.480,511,48,484,5
256.500,511,48,484,5
256.520,511,48,484,5
256.540,511,48,484,5
256.560,511,240,484,5
256.580,511,48,484,5
256.600,512,48,484,5
256.620,512,48,484,5
256.640,512,52,485,5
256.660,511,244,485,5
256.680,511,244,485,5
256.700,511,244,485,5
256.720,511,244,485,5
256.740,511,244,485,5
256.760,512,244,485,5
256.780,511,244,485,5
256.800,512,244,485,5
256.820,512,244,485,5
256.840,512,244,485,5
256.860,512,52,485,5
256.880,512,52,485,5
256.900,512,52,485,5
256.920,512,244,485,5
256.940,512,244,485,5
256.960,512,244,485,5
256.980,512,244,485,5
257.000,512,244,485,5
257.020,512,52,485,5
257.040,512,244,485,5
257.060,512,52,485,5
257.080,512,52,485,5
257.100,512,52,485,5
257.120,512,52,485,5
257.140,512,52,485,5
257.160,512,52,485,5
257.180,512,52,485,5
257.200,512,52,485,5
257.220,512,52,485,5
257.240,512,52,485,5
257.260,512,52,485,5
257.280,511,52,485,5
257.300,512,52,485,5
257.320,511,52,485,5
257.340,511,52,485,5
257.360,511,52,485,5
257.380,511,52,485,5
257.400,512,52,485,5
257.420,511,52,485,5
257.440,511,52,485,5
257.460,512,52,485,5
257.480,512,52,485,5
257.500,511,52,485,5
257.520,511,52,485,5
257.540,512,244,485,5
257.560,512,52,485,5
257.580,511,244,485,5
257.600,512,244,485,5
257.620,511,244,485,5
257.640,512,244,485,5
257.660,511,52,485,5
257.680,512,244,485,5
257.700,511,244,485,5
257.720,512,52,485,5
257.740,512,52,485,5
257.760,511,248,486,5
257.780,511,248,486,5
257.800,512,56,486,5
257.820,512,52,485,5
257.840,511,244,485,5
257.860,512,56,486,5
257.880,512,248,486,5
257.900,512,52,485,5
257.920,512,248,486,5
257.940,512,56,486,5
257.960,512,248,486,5
257.980,512,56,486,5
258.000,512,56,486,5
258.020,512,248,486,5
258.040,512,248,486,5
258.060,512,56,486,5
258.080,512,56,486,5
258.100,512,248,486,5
258.120,512,56,486,5
258.140,512,56,486,5
258.160,512,56,486,5
258.180,512,56,486,5
258.200,512,56,486,5
258.220,512,56,486,5
258.240,512,56,486,5
258.260,511,56,486,5
258.280,511,56,486,5
258.300,511,56,486,5
258.320,511,56,486,5
258.340,511,56,486,5
258.360,511,56,486,5
258.380,512,56,486,5
258.400,512,56,486,5
258.420,512,56,486,5
258.440,512,56,486,5
258.460,512,56,486,5
